Hãng xe,Dòng xe,Năm đăng ký,Số Km đã đi,Tình trạng,Loại xe,Dung tích xe,Xuất xứ,Chính sách bảo hành,Giá
Piaggio,Vespa,2014,6000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,9000000
Honda,SH,2013,8888,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,58000000
Honda,SH,2021,25000,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam,Bảo hành hãng,93000000
Yamaha,Nvx,2018,15,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,21500000
Honda,Dream,2007,30000,Đã sử dụng,Xe số,50 - 100 cc,Đang cập nhật,Bảo hành hãng,3500000
Yamaha,Nouvo,2010,20000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,6400000
Honda,Future,2011,20000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,49800000
Honda,Wave,2015,18000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,4900000
Honda,Lead,2009,1500,Đã sử dụng,Tay ga,50 - 100 cc,Đang cập nhật,Bảo hành hãng,8000000
Honda,Wave,2023,29,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam,Bảo hành hãng,49000000
Honda,Wave,2021,1,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam,Bảo hành hãng,14500000
Hãng khác,Dòng khác,2010,22000,Đã sử dụng,Xe số,50 - 100 cc,Đang cập nhật,Bảo hành hãng,6200000
Taya,Hunter City,2018,14000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,14000000
Honda,Winner,2017,10000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,19900000
Honda,CBR,2019,10000,Đã sử dụng,Tay côn/Moto,50 - 100 cc,Trung Quốc,Bảo hành hãng,8000000
Suzuki,Hayate,2008,2668,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,4700000
Honda,Wave,2010,16,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,6200000
SYM,Elegant,2020,6552,Đã sử dụng,Xe số,50 - 100 cc,Đang cập nhật,Bảo hành hãng,11000000
Honda,Vario,2021,88888,Đã sử dụng,Tay ga,Trên 175 cc,Đang cập nhật,Bảo hành hãng,45500000
Honda,Vision,2020,123,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,25500000
Suzuki,Satria,2022,4500,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,36000000
Honda,Vario,2019,25,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,33500000
Yamaha,Latte,2022,900,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,21600000
Yamaha,Exciter,2014,397989,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,22800000
Honda,Chaly,1996,94949,Đã sử dụng,Xe số,Dưới 50 cc,Nhật Bản,Bảo hành hãng,3600000
Yamaha,Sirius,2009,35000,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam,Bảo hành hãng,10500000
Honda,Air Blade,2022,1170,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,1000000
Honda,SH,2008,123,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,98000000
Yamaha,Jupiter,2014,18000,Đã sử dụng,Xe số,50 - 100 cc,Nhật Bản,Bảo hành hãng,14500000
Honda,Wave,2009,15,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,9300000
Yamaha,Nvx,2018,110000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,23800000
Honda,Air Blade,2011,25800,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,9700000
Honda,Vision,2016,28000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,22500000
Honda,Lead,2019,6600,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,Bảo hành hãng,31000000
Piaggio,Vespa,2016,30,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,38500000
Suzuki,Raider,2018,28,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,19500000
Ducati,Monster,2013,25000,Đã sử dụng,Tay côn/Moto,Trên 175 cc,Nước khác,Bảo hành hãng,94000000
Honda,Air Blade,2011,40000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,18500000
Honda,Wave,2001,94,Đã sử dụng,Xe số,50 - 100 cc,Đang cập nhật,Bảo hành hãng,2800000
Ducati,Hypermotard,2019,25855,Đã sử dụng,Tay côn/Moto,Trên 175 cc,Đang cập nhật,Bảo hành hãng,325000000
Honda,Air Blade,2010,25000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,15500000
Piaggio,Vespa,2017,41000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,42000000
Detech,Espero,2017,5000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,13500000
Yamaha,Exciter,2019,27,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,30000000
Yamaha,Exciter,2015,22225,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,22500000
Yamaha,Grande,2018,33478,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,23000000
Honda,SH,2017,16000,Đã sử dụng,Tay ga,Trên 175 cc,Đang cập nhật,Bảo hành hãng,180000000
Yamaha,Nouvo,2015,48000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,13500000
Ducati,Scrambler,2016,18000,Đã sử dụng,Tay côn/Moto,Trên 175 cc,Đang cập nhật,Bảo hành hãng,200000000
Piaggio,Liberty,2016,21908,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,Bảo hành hãng,21500000
Yamaha,Sirius,2021,1233,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,29888888
Yamaha,Exciter,2020,4578,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,30000000
Honda,CBR,2022,17000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,55000000
Honda,Air Blade,2010,7979,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,23500000
Honda,Dream,2011,999,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,6500000
Peugeot,Django,2018,17000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,33500000
Yamaha,Sirius,2023,2560,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,12500000
Detech,Espero,2021,3000,Đã sử dụng,Xe số,Dưới 50 cc,Việt Nam,Bảo hành hãng,13800000
Piaggio,Liberty,2015,6000,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,Bảo hành hãng,8000000
Honda,Win,1992,555555,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,20000000
Piaggio,Liberty,2011,22000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,12500000
Honda,SH,2005,5555,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,27999999
Yamaha,Sirius,2012,77777,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,11500000
Yamaha,Jupiter,2006,15000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,4800000
Yamaha,Exciter,2018,50000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,21000000
Honda,Air Blade,2008,44168,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,20500000
Yamaha,Luvias,2011,29000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,8000000
Honda,Wave,2010,9867,Đã sử dụng,Xe số,50 - 100 cc,Đang cập nhật,Bảo hành hãng,12800000
BMW,Dòng khác,2022,2,Đã sử dụng,Tay côn/Moto,Trên 175 cc,Đang cập nhật,Bảo hành hãng,550000000
Honda,SH,2014,64000,Đã sử dụng,Tay ga,Trên 175 cc,Đang cập nhật,Bảo hành hãng,36000000
Honda,Air Blade,2013,400000,Đã sử dụng,Tay ga,50 - 100 cc,Đang cập nhật,Bảo hành hãng,15000000
Yamaha,Nouvo,2009,30000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,4500000
Suzuki,Hayate,2015,123456,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,5600000
Piaggio,Vespa,2012,28600,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,7800000
Yamaha,Exciter,2018,49000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,23000000
Honda,Wave,2008,2600,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam,Bảo hành hãng,4800000
Honda,Lead,2019,16000,Đã sử dụng,Tay ga,Trên 175 cc,Đang cập nhật,Bảo hành hãng,32000000
Yamaha,MT,2022,3000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,54500000
Honda,Spacy,1999,10,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,33300000
Yamaha,Mio,2006,5632,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,10800000
Honda,SCR,2009,79000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,5500000
Yamaha,Exciter,2020,2200,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,18500000
Yamaha,Exciter,2013,2800,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,11500000
Honda,Wave,2020,10860,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,12200000
Yamaha,Mio,2012,39,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,12000000
Yamaha,YB125,2021,2290,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,26800000
Honda,SH,2010,5000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,86500000
Yamaha,Dòng khác,2010,12345,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,9800000
Honda,Air Blade,2016,500000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,28000000
Honda,Dream,1995,123,Đã sử dụng,Xe số,50 - 100 cc,Đang cập nhật,Bảo hành hãng,23500000
Piaggio,Liberty,2014,18658,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,14500000
Yamaha,Freego,2021,8932,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,29500000
Piaggio,Liberty,2017,21316,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,26800000
Honda,Winner,2018,18000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,26500000
Suzuki,Raider,2018,20000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,25500000
Honda,Wave,2008,60000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,16500000
Honda,SH,2022,2150,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,76000000
Kawasaki,W175,2021,1250,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,46500000
Yamaha,Sirius,2013,63000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,8000000
Honda,Winner X,2020,37000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,1111111
Honda,PCX,2014,2600,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,15500000
Honda,Lead,2016,20000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,24000000
Honda,Vario,2022,1560,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,38000000
Yamaha,FZ,2014,35000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,24000000
Suzuki,Raider,2018,36000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,27800000
Honda,SH Mode,2018,2500,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,35000000
Yamaha,Sirius,2012,29000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,8300000
Honda,Lead,2013,43000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,15300000
Honda,Air Blade,2021,11000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,33000000
Kymco,Dòng khác,2020,25000,Đã sử dụng,Tay ga,Dưới 50 cc,Đang cập nhật,Bảo hành hãng,16500000
Honda,Winner,2020,2500,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,14000000
Suzuki,GZ,2019,20000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,49500000
Honda,Forza 300,2020,14000,Đã sử dụng,Tay ga,Trên 175 cc,Đang cập nhật,Bảo hành hãng,87000000
Yamaha,Mio,2009,1116,Đã sử dụng,Tay ga,50 - 100 cc,Đang cập nhật,Bảo hành hãng,5900000
Yamaha,Sirius,2023,1560,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,10500000
Honda,Dream,2005,12000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,60000000
Honda,Future,2011,2100,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,11500000
Honda,Vision,2021,2200,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,21000000
Honda,Dream,1998,36,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,19000000
Suzuki,Axelo,2013,24,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,9500000
